mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__min_samples_leaf,param_classifier__max_iter,param_classifier__max_depth,param_classifier__max_bins,param_classifier__learning_rate,param_classifier__l2_regularization,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
4.582914781570435,0.6612982906159217,0.22249822616577147,0.029247426130566842,50,500,,128,0.1,0.001,"{'classifier__min_samples_leaf': 50, 'classifier__max_iter': 500, 'classifier__max_depth': None, 'classifier__max_bins': 128, 'classifier__learning_rate': 0.1, 'classifier__l2_regularization': 0.001}",0.8957311407408505,0.8944673832488717,0.8931988920748198,0.8975480439289658,0.8943478042089005,0.8950586528404816,0.0014807378957834038,11
5.566146373748779,0.21593439877904405,0.3738433837890625,0.07608598881698052,50,400,,128,0.08,0.0,"{'classifier__min_samples_leaf': 50, 'classifier__max_iter': 400, 'classifier__max_depth': None, 'classifier__max_bins': 128, 'classifier__learning_rate': 0.08, 'classifier__l2_regularization': 0.0}",0.8958842977308059,0.8935047023905668,0.8935350316750394,0.8975509902647405,0.8947431020741299,0.8950436248270565,0.0015315392164787374,12
5.928875303268432,0.704823522450488,0.32074627876281736,0.08726958157428649,80,300,6,128,0.1,0.1,"{'classifier__min_samples_leaf': 80, 'classifier__max_iter': 300, 'classifier__max_depth': 6, 'classifier__max_bins': 128, 'classifier__learning_rate': 0.1, 'classifier__l2_regularization': 0.1}",0.8972159348331035,0.8939952886017124,0.8925041358062655,0.8965497507451399,0.8939172440650303,0.8948364708102504,0.0017657592734712714,13
4.026214075088501,0.6922804320670639,0.27190093994140624,0.08623373119297811,50,400,6,128,0.15,0.001,"{'classifier__min_samples_leaf': 50, 'classifier__max_iter': 400, 'classifier__max_depth': 6, 'classifier__max_bins': 128, 'classifier__learning_rate': 0.15, 'classifier__l2_regularization': 0.001}",0.8961972645559363,0.8939929465943043,0.8932717013069122,0.8960803698642086,0.8941836158326602,0.8947451796308042,0.0011784422260545156,14
3.7888076305389404,0.345626567760621,0.21694226264953614,0.030357153379843405,80,400,12,128,0.15,0.001,"{'classifier__min_samples_leaf': 80, 'classifier__max_iter': 400, 'classifier__max_depth': 12, 'classifier__max_bins': 128, 'classifier__learning_rate': 0.15, 'classifier__l2_regularization': 0.001}",0.8957016726256599,0.8933522917546206,0.8930293169415852,0.8962147304951928,0.8952805429567267,0.894715710954757,0.0012838264580938964,15
5.629417991638183,1.3062434232127202,0.3201129913330078,0.05024204059121124,80,300,8,128,0.1,0.01,"{'classifier__min_samples_leaf': 80, 'classifier__max_iter': 300, 'classifier__max_depth': 8, 'classifier__max_bins': 128, 'classifier__learning_rate': 0.1, 'classifier__l2_regularization': 0.01}",0.8944738044669852,0.894965741836251,0.8934634704541706,0.8981731174265339,0.8924317111870095,0.89470156907419,0.0019420841870558291,16
3.662239360809326,1.046113248055002,0.21949334144592286,0.08101201333833166,30,200,8,255,0.15,0.0,"{'classifier__min_samples_leaf': 30, 'classifier__max_iter': 200, 'classifier__max_depth': 8, 'classifier__max_bins': 255, 'classifier__learning_rate': 0.15, 'classifier__l2_regularization': 0.0}",0.89394590055538,0.8948950440961392,0.890942732238806,0.8969800186970094,0.8959367559450078,0.8945400903064684,0.002065137485830909,17
6.33415379524231,0.36281977578886915,0.36668100357055666,0.10533700614190093,50,300,6,255,0.08,0.001,"{'classifier__min_samples_leaf': 50, 'classifier__max_iter': 300, 'classifier__max_depth': 6, 'classifier__max_bins': 255, 'classifier__learning_rate': 0.08, 'classifier__l2_regularization': 0.001}",0.8966839774471378,0.8940079508835237,0.8922547780174016,0.89501665258687,0.8939105519537555,0.8943747821777377,0.0014552575685049794,18
6.789412260055542,0.6054320212451405,0.41299729347229003,0.09736512707435609,80,300,8,255,0.05,0.001,"{'classifier__min_samples_leaf': 80, 'classifier__max_iter': 300, 'classifier__max_depth': 8, 'classifier__max_bins': 255, 'classifier__learning_rate': 0.05, 'classifier__l2_regularization': 0.001}",0.8953915367984954,0.8937961407629837,0.8912191345595408,0.8963452827620316,0.8926581490675508,0.8938820487901206,0.0018407877969641702,19
9.32508144378662,0.22528517504543757,0.4554606437683105,0.10899584851968533,80,400,12,255,0.03,0.001,"{'classifier__min_samples_leaf': 80, 'classifier__max_iter': 400, 'classifier__max_depth': 12, 'classifier__max_bins': 255, 'classifier__learning_rate': 0.03, 'classifier__l2_regularization': 0.001}",0.8960319600110728,0.8927895279635168,0.8920491906840207,0.8955313349885993,0.892709909974373,0.8938223847243165,0.0016279646320340106,20
10.958559322357178,0.49088736232489066,0.6002590179443359,0.1463627798083116,20,500,8,128,0.03,0.001,"{'classifier__min_samples_leaf': 20, 'classifier__max_iter': 500, 'classifier__max_depth': 8, 'classifier__max_bins': 128, 'classifier__learning_rate': 0.03, 'classifier__l2_regularization': 0.001}",0.8940605173684812,0.8925630867307625,0.8914042133373545,0.8947863494848287,0.8921555586413624,0.8929939451125579,0.0012462798841495581,21
